c_id,lat,lon
4012,33.7293015,-113.9810028
4013,33.3488007,-112.4909973
4015,35.7041016,-113.75800320000002
4017,35.399501799999996,-110.3209991
4019,32.0974007,-111.79000090000001
4021,32.9043007,-111.34500120000001
4023,31.525999100000003,-110.84700009999999
4025,34.5998993,-112.5540009
4027,32.7694016,-113.90599820000001
5001,34.290798200000005,-91.37490079999999
5003,33.191200300000006,-91.76840209999999
5005,36.287200899999995,-92.336998
5007,36.338699299999995,-94.2562027
5009,36.30860139999999,-93.0915985
5011,33.4664001,-92.1623993
5013,33.5579987,-92.50299840000001
5015,36.3409996,-93.53820040000001
5017,33.267299699999995,-91.2939987
5019,34.0509987,-93.1763992
5021,36.3684006,-90.4173965
5023,35.53810120000001,-92.0267029
5025,33.8983994,-92.1850967
5027,33.2142982,-93.2273026
5029,35.2621994,-92.7013016
5031,35.83079910000001,-90.63279720000001
5033,35.5890999,-94.242897
5035,35.207901,-90.3088989
5037,35.2957001,-90.7712021
5039,33.969799,-92.6544037
5041,33.833301500000005,-91.25389859999999
5043,33.5895004,-91.7200012
5045,35.1469994,-92.3320007
5047,35.5124016,-93.8906021
5049,36.3816986,-91.81819920000001
5051,34.5766983,-93.1503983
5053,34.290000899999995,-92.42359920000001
5055,36.117698700000005,-90.5590973
5057,33.7352982,-93.66840359999999
5059,34.317600299999995,-92.9459991
5061,34.088699299999995,-93.9934998
5063,35.7416,-91.5697021
5065,36.0948982,-91.9133987
5067,35.5992012,-91.2145996
5069,34.26879879999999,-91.93150329999999
5071,35.5700989,-93.45989990000001
5073,33.2410011,-93.60700229999999
5075,36.0411987,-91.1071014
5077,34.7806015,-90.7820969
5079,33.9575005,-91.7332993
5081,33.700500500000004,-94.23429870000001
5083,35.2153015,-93.716301
5085,34.754299200000005,-91.88870240000001
5087,36.0110016,-93.7246017
5089,36.26829910000001,-92.6841965
5091,33.3120995,-93.8916016
5093,35.763900799999995,-90.05419920000001
5095,34.6777992,-91.2039032
5097,34.538799299999994,-93.65950009999999
5099,33.664001500000005,-93.3070984
5101,35.9199982,-93.2179031
5103,33.593399,-92.881897
5105,34.947399100000005,-92.93150329999999
5107,34.428298999999996,-90.8479996
5109,34.163501700000005,-93.65630340000001
5111,35.5740013,-90.6629028
5113,34.4858017,-94.2281036
5115,35.447601299999995,-93.0342026
5117,34.8297997,-91.552803
5119,34.7699013,-92.31179809999999
5121,36.341499299999995,-91.02770229999999
5123,35.0219994,-90.7478027
5125,34.64659879999999,-92.6765976
5127,34.8608017,-94.06320190000001
5129,35.9109001,-92.699501
5131,35.1996994,-94.2741013
5133,33.9972,-94.2412033
5135,36.161201500000004,-91.4798965
5137,35.8599014,-92.1567001
5139,33.1713982,-92.59729770000001
5141,35.5806999,-92.51570129999999
5143,35.979099299999994,-94.21559909999999
5145,35.2563019,-91.7455978
5147,35.1862984,-91.243103
5149,35.0026016,-93.4112015
6001,37.650501299999995,-121.9179993
6003,38.5973015,-119.8209991
6005,38.4463997,-120.65100100000001
6007,39.6669006,-121.60099790000001
6009,38.2046013,-120.5540009
6011,39.177600899999995,-122.23699950000001
6013,37.9234009,-121.95099640000001
6015,41.7449989,-123.95800020000001
6017,38.7787018,-120.52500149999999
6019,36.7582016,-119.64900209999999
6021,39.5984001,-122.3919983
6023,40.7050018,-123.9160004
6025,33.0395012,-115.3649979
6027,36.511100799999994,-117.4110031
6029,35.3428001,-118.7300034
6031,36.075401299999996,-119.8160019
6033,39.09960170000001,-122.75299840000002
6035,40.673599200000005,-120.59400179999999
6037,34.198001899999994,-118.26100159999999
6039,37.2179985,-119.76300049999999
6041,38.055198700000005,-122.7490005
6043,37.581501,-119.90599820000001
6045,39.43360139999999,-123.4319992
6047,37.1918983,-120.71800230000001
6049,41.5898018,-120.72499850000001
6051,37.938999200000005,-118.887001
6053,36.2397995,-121.3089981
6055,38.506500200000005,-122.3310013
6057,39.301399200000006,-120.7689972
6059,33.676899,-117.77600100000001
6061,39.0634003,-120.71800230000001
6063,40.0046997,-120.8389969
6065,33.7436981,-115.9940033
6067,38.4492989,-121.34400179999999
6069,36.605701399999994,-121.0749969
6071,34.8414001,-116.1780014
6073,33.0281982,-116.7699966
6075,37.7781982,-122.4420013
6077,37.9347992,-121.2710037
6079,35.3874016,-120.45200349999999
6081,37.436199200000004,-122.3560028
6083,34.5382996,-120.03099820000001
6085,37.2324982,-121.6959991
6087,37.02159879999999,-122.0100021
6089,40.7638016,-122.0410004
6091,39.5803986,-120.51599879999999
6093,41.592701,-122.54000090000001
6095,38.2668991,-121.9400024
6097,38.525299100000005,-122.92299650000001
6099,37.5591011,-120.9980011
6101,39.0345001,-121.6949997
6103,40.125701899999996,-122.23400120000001
6105,40.6506996,-123.112999
6107,36.2201996,-118.8000031
6109,38.0275993,-119.95500179999999
6111,34.3574982,-119.1259995
6113,38.6865997,-121.90200039999999
6115,39.269001,-121.35099790000001
8001,39.8736,-104.3379974
8003,37.5728989,-105.788002
8005,39.6497993,-104.3389969
8007,37.1935997,-107.04799650000001
8009,37.3191986,-102.55999759999999
8011,37.955101,-103.07199859999999
8013,40.092498799999994,-105.3580017
8014,39.9541016,-105.0530014
8015,38.7468987,-106.1940002
8017,38.8278999,-102.6029968
8019,39.6890984,-105.6439972
8021,37.2006989,-106.1920013
8023,37.278099100000006,-105.4280014
8025,38.3266983,-103.7850037
8027,38.1086998,-105.36699679999998
8029,38.861400599999996,-107.862999
8031,39.762100200000006,-104.8759995
8033,37.7515984,-108.5169983
8035,39.3297005,-104.9300003
8037,39.6278,-106.6949997
8039,39.2865982,-104.1360016
8041,38.8320999,-104.52600100000001
8043,38.4729996,-105.4400024
8045,39.5993004,-107.9039993
8047,39.857601200000005,-105.52300259999998
8049,40.1026001,-106.11799620000001
8051,38.6668015,-107.03199769999999
8053,37.8213005,-107.3000031
8055,37.6847,-104.96099850000002
8057,40.6664009,-106.34300230000001
8059,39.5863991,-105.25
8061,38.4327011,-102.7399979
8063,39.305400799999994,-102.6029968
8065,39.20240020000001,-106.34500120000001
8067,37.2865982,-107.84300230000001
8069,40.6664009,-105.46099850000002
8071,37.31579970000001,-104.0390015
8073,38.9880981,-103.5139999
8075,40.724700899999995,-103.11000059999999
8077,39.01829910000001,-108.4660034
8079,37.6689987,-106.92400359999999
8081,40.6184006,-108.2070007
8083,37.3384018,-108.59700009999999
8085,38.402198799999994,-108.2689972
8087,40.262699100000006,-103.80999759999999
8089,37.9026985,-103.7160034
8091,38.1554985,-107.7689972
8093,39.1193008,-105.71700290000001
8095,40.5938988,-102.3580017
8097,39.2170982,-106.91699979999999
8099,37.9552002,-102.39299770000001
8101,38.1734009,-104.5130005
8103,39.979801200000004,-108.21700290000001
8105,37.5825005,-106.38300320000002
8107,40.48509979999999,-106.9909973
8109,38.080600700000005,-106.28199769999999
8111,37.7639999,-107.6760025
8113,38.0037003,-108.40599820000001
8115,40.8759003,-102.3519974
8117,39.634201000000004,-106.1159973
8119,38.88219829999999,-105.16200259999998
8121,39.9710999,-103.20099640000001
8123,40.554798100000006,-104.39299770000001
8125,40.0028992,-102.42400359999999
9001,41.2249985,-73.3712006
9003,41.8064003,-72.7328033
9005,41.7924995,-73.2453003
9007,41.4353981,-72.52310179999999
9009,41.348800700000005,-72.8999023
9011,41.46680070000001,-72.1064987
9013,41.8549995,-72.33650209999999
9015,41.8300018,-71.9875031
10001,39.096000700000005,-75.5046005
10003,39.5783005,-75.6389999
10005,38.6833,-75.3395004
11001,38.9048004,-77.0162964
12001,29.674800899999997,-82.3576965
12003,30.3311005,-82.2845993
12005,30.237600300000004,-85.6325989
12007,29.9500008,-82.16880040000001
12009,28.3003006,-80.70120240000001
12011,26.1518993,-80.45590209999999
12013,30.4060001,-85.197197
12015,26.8997993,-81.9503021
12017,28.847600899999996,-82.5201035
12019,29.983100899999997,-81.85790250000001
12021,26.099199300000002,-81.38099670000001
12023,30.224199300000002,-82.6214981
12027,27.186300300000003,-81.8093033
12029,29.581199600000005,-83.18699649999999
12031,30.335399600000006,-81.6480026
12033,30.614400899999996,-87.34140009999999
12035,29.471099900000002,-81.2929993
12037,29.811700800000004,-84.800499
12039,30.5795002,-84.6136017
12041,29.725799600000006,-82.80039980000001
12043,26.956499100000002,-81.189003
12045,29.908599900000002,-85.2610016
12047,30.496400800000004,-82.947998
12049,27.4927006,-81.80989840000001
12051,26.553499199999997,-81.1659012
12053,28.5562,-82.46849820000001
12055,27.343398999999998,-81.3410034
12057,27.906200399999996,-82.34690090000001
12059,30.867900800000005,-85.8141022
12061,27.696399699999997,-80.57409670000001
12063,30.7954006,-85.21549990000001
12065,30.4235001,-83.9004974
12067,29.9855003,-83.18109890000001
12069,28.7614994,-81.7113037
12071,26.575700800000003,-81.9154968
12073,30.458000199999997,-84.2779007
12075,29.282199900000002,-82.78859709999999
12077,30.241399800000003,-84.8828964
12079,30.4440994,-83.4701004
12081,27.477500899999995,-82.35749820000001
12083,29.2101994,-82.0567017
12085,27.081600199999997,-80.3984985
12086,25.6089993,-80.498703
12087,25.0585995,-81.135498
12089,30.6105995,-81.7714005
12091,30.665000899999995,-86.5922012
12093,27.386299100000002,-80.8886032
12095,28.5144005,-81.3235016
12097,28.062700300000003,-81.149498
12099,26.6476002,-80.4365005
12101,28.3066998,-82.43890379999999
12103,27.902700399999997,-82.73960109999999
12105,27.948900199999997,-81.6977005
12107,29.6086006,-81.74430079999999
12109,29.912200899999995,-81.4098969
12111,27.3808994,-80.44560240000001
12113,30.692899699999998,-87.01840209999999
12115,27.182500800000003,-82.3649979
12117,28.716999100000002,-81.23629759999999
12119,28.7047997,-82.0810013
12121,30.1956005,-82.9915009
12123,30.0195999,-83.61900329999999
12125,30.043800399999995,-82.3713989
12127,29.0634995,-81.14859770000001
12129,30.147800399999994,-84.3756027
12131,30.618499800000002,-86.1715012
12133,30.6105995,-85.66529849999999
13001,31.7493,-82.2890015
13003,31.297100099999998,-82.8799973
13005,31.5536995,-82.4526978
13007,31.3262005,-84.4447021
13009,33.0693016,-83.24960329999999
13011,34.354099299999994,-83.49739840000001
13013,33.9931984,-83.7127991
13015,34.237899799999994,-84.84049990000001
13017,31.7598,-83.22049709999999
13019,31.2761002,-83.229599
13021,32.8064995,-83.69740300000001
13023,32.434398699999996,-83.32779690000001
13025,31.1968994,-81.9819031
13027,30.841999100000002,-83.5802002
13029,32.0131989,-81.4424973
13031,32.396801,-81.7432022
13033,33.0611992,-82.00080109999999
13035,33.2877998,-83.9571991
13037,31.529199600000005,-84.62449649999999
13039,30.9225006,-81.6363983
13043,32.403400399999995,-82.0737
13045,33.5828018,-85.0798035
13047,34.9037018,-85.1381989
13049,30.7817001,-82.13770290000001
13051,31.974000899999997,-81.0923996
13053,32.3470001,-84.7870026
13055,34.4749985,-85.3452988
13057,34.2439003,-84.4761963
13059,33.951198600000005,-83.36730190000002
13061,31.626300800000003,-84.9801025
13063,33.5419006,-84.3576965
13065,30.9148998,-82.70619959999999
13067,33.9415016,-84.5766983
13069,31.549299199999997,-82.84919740000001
13071,31.1884003,-83.7687988
13073,33.5441017,-82.2640991
13075,31.153999300000002,-83.43049620000001
13077,33.353500399999994,-84.7633972
13079,32.7145004,-83.98629759999999
13081,31.922899199999996,-83.7680969
13083,34.8544998,-85.50450129999999
13085,34.4443016,-84.17060090000001
13087,30.878299699999996,-84.5791016
13089,33.771499600000006,-84.22640229999999
13091,32.172199199999994,-83.16840359999999
13093,32.1571999,-83.79879759999999
13095,31.533399600000003,-84.216301
13097,33.7018013,-84.76799770000001
13099,31.322799699999997,-84.9036026
13101,30.7101002,-82.893898
13103,32.367298100000006,-81.341301
13105,34.1167984,-82.8401031
13107,32.5898018,-82.3016968
13109,32.1567993,-81.88690190000001
13111,34.864101399999996,-84.3199005
13113,33.4138985,-84.4942017
13115,34.2631989,-85.2143021
13117,34.225498200000004,-84.125
13119,34.3754005,-83.2292023
13121,33.7902985,-84.46700290000001
13123,34.6912003,-84.4555969
13125,33.2293015,-82.6107025
13127,31.213199600000003,-81.49369809999999
13129,34.5033989,-84.87580109999999
13131,30.8747005,-84.2343979
13133,33.5788002,-83.1667023
13135,33.9617004,-84.02359770000001
13137,34.6310005,-83.53109740000001
13139,34.3168983,-83.8197021
13141,33.270401,-83.00070190000001
13143,33.79420089999999,-85.2109985
13145,32.7360001,-84.9089966
13147,34.3508987,-82.9642029
13149,33.29700089999999,-85.1283035
13151,33.45299910000001,-84.15419770000001
13153,32.458999600000006,-83.66619870000001
13155,31.6023006,-83.2763977
13157,34.1338997,-83.5662994
13159,33.31639860000001,-83.6881027
13161,31.805599199999996,-82.63690190000001
13163,33.054798100000006,-82.41819759999998
13165,32.7924995,-81.96350100000001
13167,32.7014999,-82.66010279999999
13169,33.025100699999996,-83.5605011
13171,33.0764999,-84.1395035
13173,31.037900899999997,-83.0626984
13175,32.4636993,-82.92220309999999
13177,31.779499100000002,-84.141098
13179,31.8071995,-81.4562988
13181,33.79370120000001,-82.45120240000001
13183,31.752599699999998,-81.7457962
13185,30.833900500000002,-83.2677002
13187,34.5722008,-84.00260159999999
13189,33.4828987,-82.4813995
13191,31.483800899999995,-81.3756027
13193,32.3583984,-84.04250340000002
13195,34.1278,-83.2089996
13197,32.3534012,-84.5245972
13199,33.040699,-84.68830109999999
13201,31.163999600000004,-84.73069759999998
13205,31.225299800000002,-84.1942978
13207,33.0139008,-83.9187012
13209,32.1734009,-82.53479770000001
13211,33.5908012,-83.4924011
13213,34.7883987,-84.7481003
13215,32.5099983,-84.8769989
13217,33.555000299999996,-83.8501968
13219,33.8348999,-83.43710329999999
13221,33.8806,-83.0807037
13223,33.9205017,-84.86730190000002
13225,32.5688019,-83.8268967
13227,34.4642982,-84.46559909999999
13229,31.358800899999995,-82.2126999
13231,33.0923004,-84.3891983
13233,34.0018005,-85.18820190000001
13235,32.2322998,-83.47599790000001
13237,33.3218002,-83.3728027
13239,31.8673,-85.0187988
13241,34.8816986,-83.4020996
13243,31.7625999,-84.7542038
13245,33.3596001,-82.0735016
13247,33.6542015,-84.0266037
13249,32.261699699999994,-84.3146973
13251,32.7505989,-81.6119003
13253,30.938800800000003,-84.86889649999999
13255,33.260898600000004,-84.2842026
13257,34.553901700000004,-83.29340359999999
13259,32.0784988,-84.8351974
13261,32.040000899999995,-84.19699859999999
13263,32.699501,-84.53299709999999
13265,33.5661011,-82.8787994
13267,32.0457001,-82.05819699999999
13269,32.5555,-84.25050350000001
13271,31.9298,-82.939003
13273,31.7768993,-84.4368973
13275,30.863700899999998,-83.9192963
13277,31.4573994,-83.5266037
13279,32.1217003,-82.3312988
13281,34.916698499999995,-83.73729709999999
13283,32.4039001,-82.56729890000001
13285,33.0335007,-85.0282974
13287,31.716400099999998,-83.6240997
13289,32.6671982,-83.42710109999999
13291,34.833999600000006,-83.990799
13293,32.8813019,-84.2993011
13295,34.7356987,-85.3010025
13297,33.781601,-83.73380279999999
13299,31.053600300000003,-82.4236984
13301,33.4090004,-82.6768036
13303,32.9695015,-82.7958984
13305,31.551399199999995,-81.9168015
13307,32.0466003,-84.5511017
13309,32.117099800000005,-82.7246017
13311,34.6464005,-83.7471008
13313,34.8055992,-84.9672012
13315,31.972900399999997,-83.4324036
13317,33.7818985,-82.7432022
13319,32.8023987,-83.1712036
13321,31.551500300000004,-83.8508987
15001,19.6023998,-155.522995
15003,23.7185993,-164.73699950000002
15005,21.211900699999997,-156.9539948
15007,22.0111008,-159.70500180000002
15009,20.867700600000003,-156.6170044
16001,43.451099400000004,-116.2409973
16003,44.889598799999995,-116.4540024
16005,42.668499,-112.22499850000001
16007,42.2848015,-111.33000179999999
16009,47.2176018,-116.6589966
16011,43.216499299999995,-112.39800259999998
16013,43.412300099999996,-113.9800034
16015,43.989101399999996,-115.7300034
16017,48.299800899999994,-116.60099790000001
16019,43.387699100000006,-111.6149979
16021,48.7669983,-116.46299740000002
16023,43.72290039999999,-113.17199709999998
16025,43.4631996,-114.8059998
16027,43.6250992,-116.7089996
16029,42.7705002,-111.5619965
16031,42.2839012,-113.59999850000001
16033,44.2839012,-112.35099790000001
16035,46.6736984,-115.65699769999999
16037,44.241401700000004,-114.28199769999999
16039,43.3539009,-115.46900179999999
16041,42.1811981,-111.8130035
16043,44.228801700000005,-111.4820023
16045,44.0616989,-116.39700320000001
16047,42.970901500000004,-114.8119965
16049,45.8442001,-115.46700290000001
16051,43.8200989,-112.310997
16053,42.6898994,-114.2639999
16055,47.674598700000004,-116.6999969
16057,46.8161011,-116.711998
16059,44.9431992,-113.9329987
16061,46.236999499999996,-116.4260025
16063,43.0023994,-114.13800049999999
16065,43.7841988,-111.6589966
16067,42.8544006,-113.63800049999999
16069,46.3268013,-116.75
16071,42.1949005,-112.54000090000001
16073,42.581501,-116.16999820000001
16075,44.0066986,-116.76100159999999
16077,42.6936989,-112.8410034
16079,47.3516998,-115.89099879999999
16081,43.7594986,-111.20800020000001
16083,42.355999,-114.66699979999999
16085,44.7667007,-115.5660019
16087,44.45240020000001,-116.7850037
17001,39.987899799999994,-91.1884995
17003,37.191600799999996,-89.3376007
17005,38.8867989,-89.4355011
17007,42.323101,-88.8234024
17009,39.961799600000006,-90.7502975
17011,41.4042015,-89.5287018
17013,39.1693001,-90.66750340000002
17015,42.0686989,-89.9344025
17017,39.9735985,-90.24739840000001
17019,40.1400986,-88.19920350000001
17021,39.5457993,-89.277298
17023,39.3335991,-87.7876968
17025,38.7542,-88.4901962
17027,38.6064987,-89.42250059999999
17029,39.5203018,-88.2218018
17031,41.83959960000001,-87.8171997
17033,39.0027008,-87.7595978
17035,39.2733002,-88.2401962
17037,41.8935013,-88.7703018
17039,40.174598700000004,-88.9040985
17041,39.7695007,-88.2173996
17043,41.852001200000004,-88.08560179999999
17045,39.6785011,-87.7455978
17047,38.4165001,-88.053299
17049,39.0597992,-88.58989720000001
17051,39.0001984,-89.0241013
17053,40.5971985,-88.2232971
17055,37.992298100000006,-88.92420200000001
17057,40.472801200000006,-90.20749659999998
17059,37.762699100000006,-88.2304993
17061,39.35620120000001,-90.39050290000002
17063,41.285099,-88.4185028
17065,38.081600200000004,-88.5391006
17067,40.403801,-91.16470340000001
17069,37.5181999,-88.26689909999999
17071,40.8181,-90.9251022
17073,41.353099799999995,-90.13140109999999
17075,40.7472,-87.8243027
17077,37.785099,-89.382103
17079,39.00999829999999,-88.153801
17081,38.300499,-88.92400359999999
17083,39.085701,-90.35669709999999
17085,42.365798999999996,-90.2126007
17087,37.4595985,-88.8808975
17089,41.9389,-88.4285965
17091,41.137699100000006,-87.8618011
17093,41.5904999,-88.4288025
17095,40.9318008,-90.21330259999999
17097,42.322399100000005,-88.0037003
17099,41.3440018,-88.8859024
17101,38.7198982,-87.7266998
17103,41.7462006,-89.30039980000001
17105,40.8916016,-88.55770109999999
17107,40.1245995,-89.3675003
17109,40.456199600000005,-90.6779022
17111,42.3244019,-88.45249940000001
17113,40.4908981,-88.84729770000001
17115,39.8600006,-88.9616013
17117,39.2610016,-89.9244003
17119,38.829898799999995,-89.9051971
17121,38.649601000000004,-88.9189987
17123,41.03319929999999,-89.3448029
17125,40.2396011,-89.9168015
17127,37.2190018,-88.70770259999999
17129,40.027401,-89.8022003
17131,41.2052994,-90.7414017
17133,38.2785988,-90.17739870000001
17135,39.230999,-89.47889709999998
17137,39.715599100000006,-90.2014999
17139,39.641498600000006,-88.61930079999999
17141,42.0425987,-89.32070159999999
17143,40.78810120000001,-89.7600021
17145,38.0838013,-89.3669968
17147,40.0103989,-88.5911026
17149,39.6225014,-90.88629909999999
17151,37.412799799999995,-88.5615997
17153,37.22290039999999,-89.1266022
17155,41.2044983,-89.2857971
17157,38.0521011,-89.8253021
17159,38.7123985,-88.0850983
17161,41.4673004,-90.56739809999999
17163,38.470298799999995,-89.9283981
17165,37.7532005,-88.540802
17167,39.7582016,-89.6588974
17169,40.1580009,-90.61509699999999
17171,39.644100200000004,-90.4747009
17173,39.391201,-88.80549620000001
17175,41.093399,-89.79750059999999
17177,42.3516998,-89.6623993
17179,40.507499700000004,-89.5133972
17181,37.471199,-89.2550964
17183,40.183399200000004,-87.7328033
17185,38.446098299999996,-87.8442993
17187,40.848800700000005,-90.6149979
17189,38.352199600000006,-89.4104996
17191,38.4295998,-88.42559809999999
17193,38.0875015,-88.1796036
17195,41.7563019,-89.9141006
17197,41.444999700000004,-87.97869870000001
17199,37.7302017,-88.9299011
17201,42.3362999,-89.1608963
17203,40.788200399999994,-89.21109770000001
18001,40.745700799999995,-84.93669890000001
18003,41.090900399999995,-85.066597
18005,39.2060013,-85.8975983
18007,40.606300399999995,-87.3108978
18009,40.4735985,-85.3247986
18011,40.0508003,-86.46869659999999
18013,39.1962013,-86.2274017
18015,40.582901,-86.5634995
18017,40.7615013,-86.3459015
18019,38.477199600000006,-85.7072983
18021,39.3927002,-87.115799
18023,40.3017006,-86.4751968
18025,38.2924004,-86.4516983
18027,38.70240020000001,-87.0720978
18029,39.145198799999996,-84.9732971
18031,39.3069992,-85.50109859999999
18033,41.39759829999999,-84.9990997
18035,40.227500899999995,-85.3968964
18037,38.3642998,-86.87979890000001
18039,41.5974007,-85.85880279999999
18041,39.6400986,-85.1787033
18043,38.3189011,-85.9067993
18045,40.120899200000004,-87.2419968
18047,39.41490170000001,-85.0603027
18049,41.04700089999999,-86.2636032
18051,38.311798100000004,-87.58460240000001
18053,40.5158005,-85.6547012
18055,39.036300700000005,-86.961998
18057,40.07249829999999,-86.052002
18059,39.823600799999994,-85.773201
18061,38.1950989,-86.11129759999999
18063,39.7695007,-86.5100021
18065,39.930999799999995,-85.3964005
18067,40.4836006,-86.11689759999999
18069,40.8292007,-85.4881973
18071,38.9063988,-86.0374985
18073,41.022998799999996,-87.1160965
18075,40.4379005,-85.0056
18077,38.7858009,-85.43859859999999
18079,38.9968987,-85.6280975
18081,39.49000170000001,-86.1016006
18083,38.6890984,-87.4179993
18085,41.2440987,-85.8607025
18087,41.642601,-85.4264984
18089,41.4203987,-87.38200379999999
18091,41.54690170000001,-86.7406998
18093,38.8412018,-86.48349759999999
18095,40.1617012,-85.7192993
18097,39.7817001,-86.13849640000001
18099,41.3247986,-86.2618027
18101,38.7080002,-86.8031006
18103,40.7695007,-86.04499820000001
18105,39.1609001,-86.52310179999999
18107,40.0404015,-86.89330290000001
18109,39.4814987,-86.4461975
18111,40.95579910000001,-87.39749909999999
18113,41.3986015,-85.41750340000002
18115,38.9500999,-84.9649963
18117,38.5418015,-86.49510190000001
18119,39.3128014,-86.8376999
18121,39.7736015,-87.206398
18123,38.0797005,-86.6380005
18125,38.3987999,-87.2322006
18127,41.4648018,-87.06729890000001
18129,38.021900200000005,-87.8684998
18131,41.0418015,-86.69879909999999
18133,39.666301700000005,-86.8450012
18135,40.15760039999999,-85.01129909999999
18137,39.103500399999994,-85.2623978
18139,39.619899700000005,-85.4657974
18141,41.6166992,-86.2899017
18143,38.6851006,-85.74749759999999
18145,39.523700700000006,-85.7917023
18147,38.0140991,-87.00769809999998
18149,41.280899,-86.6476974
18151,41.643901799999995,-85.00080109999999
18153,39.088798499999996,-87.41470340000001
18155,38.826198600000005,-85.0370026
18157,40.388599400000004,-86.89409640000001
18159,40.3112984,-86.0519028
18161,39.625499700000006,-84.9251022
18163,38.0251007,-87.5858002
18165,39.853801700000005,-87.4639969
18167,39.4305992,-87.38999940000001
18169,40.84569929999999,-85.7939987
18171,40.346900899999994,-87.353302
18173,38.092201200000005,-87.27210240000001
18175,38.5999985,-86.1053009
18177,39.864399,-85.00990300000001
18179,40.729198499999995,-85.221199
18181,40.7498016,-86.86550140000001
18183,41.1394005,-85.5050964
19001,41.3306999,-94.4709015
19003,41.028999299999995,-94.69920350000001
19005,43.2843018,-91.3780975
19007,40.7431984,-92.86859890000001
19009,41.6846008,-94.9057999
19011,42.0802002,-92.0656967
19013,42.47010039999999,-92.3087997
19015,42.036499,-93.9317017
19017,42.774601000000004,-92.3181
19019,42.4707985,-91.8377991
19021,42.7355003,-95.1511002
19023,42.731601700000006,-92.7901993
19025,42.3852005,-94.64040370000001
19027,42.036201500000004,-94.8606033
19029,41.331501,-94.927803
19031,41.7723007,-91.1324005
19033,43.081600200000004,-93.2608032
19035,42.7355995,-95.6238022
19037,43.0600014,-92.3177032
19039,41.028999299999995,-93.785202
